IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a terrorist	NA	a celebrity	a rapist	0.317539473684211	0.0413470357293667	0.635078947368421	-1
an elderly person	NA	an assassin	a police officer	0.71564312267658	0.0302954249020927	0.56871375464684	1
an astronaut	NA	an addict	a soldier	0.545831896551724	0.0467114423108591	0.908336206896552	1
a congressman	NA	a thief	a convict	0.725296460176991	0.0432184503751054	0.549407079646018	1
a judge	NA	a mother	a gang member	0.527043103448276	0.0391545254814216	0.945913793103448	1
a rapist	NA	a gang member	a judge	0.161152892561983	0.0318654970367305	0.322305785123967	-1
an olympian	NA	a soldier	a convict	0.553013157894737	0.046724201095242	0.893973684210526	1
a convict	NA	a thief	a mother	0.332967391304348	0.0318756572839139	0.665934782608696	-1
a pedophile	NA	a soldier	a celebrity	0.039195652173913	0.0167080697382129	0.078391304347826	-1
a terrorist	NA	an olympian	a teacher	0.0258801169590643	0.0116698275510114	0.0517602339181287	-1
a convict	NA	a convict	a rapist	0.628962121212121	0.0415484200569138	0.742075757575757	1
an addict	NA	a terrorist	a judge	0.561641592920354	0.0475579866576821	0.876716814159292	1
a rapist	NA	a celebrity	an olympian	0.0618608695652174	0.0207609568934275	0.123721739130435	-1
a congressman	NA	an elderly person	an astronaut	0.332852459016393	0.0358268474476391	0.665704918032787	-1
a congressman	NA	a celebrity	an elderly person	0.388483240223464	0.038387443342994	0.776966480446927	-1
a father	NA	a judge	a soldier	0.662724358974359	0.0318046440332825	0.674551282051282	1
an assassin	NA	a teacher	an adult	0.0701808510638298	0.0149452758195437	0.14036170212766	-1
a rapist	NA	a mentor	an assassin	0.195012195121951	0.0348926260942955	0.390024390243902	-1
a mother	NA	a pedophile	an assassin	0.988559574468085	0.00744410653477001	0.0228808510638299	1
an astronaut	NA	a pedophile	a father	0.629831460674157	0.0367271980512974	0.740337078651685	1
an assassin	NA	a judge	an addict	0.178588983050847	0.0346734342659853	0.357177966101695	-1
an astronaut	NA	an elderly person	an olympian	0.498018518518519	0.0393573382264438	0.996037037037037	-1
a convict	NA	an elderly person	a congressman	0.24034358974359	0.0306061620908885	0.480687179487179	-1
a mentor	NA	a judge	a father	0.455852272727273	0.0381451357846404	0.911704545454545	-1
an adult	NA	an addict	a pedophile	0.866830769230769	0.0191349673471826	0.266338461538462	1
an astronaut	NA	a rapist	a soldier	0.652083333333333	0.0441985974439915	0.695833333333333	1
a judge	NA	a terrorist	an astronaut	0.703461206896552	0.0420648647551831	0.593077586206897	1
a pedophile	NA	a teacher	a congressman	0.0473121387283237	0.0146525814208095	0.0946242774566474	-1
an addict	NA	an olympian	a teacher	0.23545	0.0328157641138276	0.4709	-1
an addict	NA	an adult	a convict	0.426782511210762	0.0337270894981174	0.853565022421525	-1
a terrorist	NA	an addict	a soldier	0.0882699115044248	0.0250328335591281	0.17653982300885	-1
an adult	NA	a pedophile	a congressman	0.816363777089783	0.0220608852145803	0.367272445820434	1
a teacher	NA	a nun	an addict	0.709025751072961	0.0330369093928736	0.581948497854077	1
an astronaut	NA	a congressman	a teacher	0.539257225433526	0.0396100285047501	0.921485549132948	1
a father	NA	an astronaut	a mentor	0.707610169491525	0.0298876738635752	0.584779661016949	1
a father	NA	a convict	a father	0.704520134228188	0.0292125560133266	0.590959731543624	1
a police officer	NA	a father	an adult	0.435366319444444	0.0286853452543432	0.870732638888889	-1
a soldier	NA	a pedophile	an assassin	0.979692307692308	0.01323551125853	0.0406153846153847	1
a celebrity	NA	an adult	an addict	0.517591549295775	0.0356655211200137	0.964816901408451	1
a mentor	NA	a father	a rapist	0.646036312849162	0.0375214092080947	0.707927374301676	1
a convict	NA	an adult	a celebrity	0.237442731277533	0.0288532966362772	0.474885462555066	-1
an astronaut	NA	a police officer	a soldier	0.387380165289256	0.0447967061012161	0.774760330578512	-1
an olympian	NA	an elderly person	a nun	0.461637837837838	0.0384278824733344	0.923275675675676	-1
a terrorist	NA	an adult	an astronaut	0.029025	0.0116306688274892	0.05805	-1
an adult	NA	a celebrity	a thief	0.748083850931677	0.025754608875466	0.503832298136646	1
a rapist	NA	a terrorist	a thief	0.391175	0.0407434584246895	0.78235	-1
an adult	NA	an adult	a father	0.395744376278119	0.022729781155774	0.791488752556237	-1
an adult	NA	a soldier	a congressman	0.501733644859813	0.0298797668307701	0.996532710280374	1
an astronaut	NA	a gang member	a police officer	0.667655737704918	0.0435647310592987	0.664688524590164	1
a congressman	NA	a father	an adult	0.271018382352941	0.028118729454627	0.542036764705882	-1
a mentor	NA	an elderly person	a congressman	0.585136363636364	0.0384009709393201	0.829727272727273	1
a judge	NA	a nun	a rapist	0.730764705882353	0.0408390367890766	0.538470588235294	1
a teacher	NA	a police officer	a congressman	0.601504291845494	0.0349981768646634	0.796991416309013	1
a thief	NA	a terrorist	a father	0.350845714285714	0.035442193494364	0.701691428571429	-1
a pedophile	NA	a teacher	an astronaut	0.00851123595505618	0.0066926931022238	0.0170224719101124	-1
an olympian	NA	a gang member	a convict	0.836795652173913	0.0348610311360686	0.326408695652174	1
an elderly person	NA	an assassin	a father	0.631549382716049	0.0295643523428819	0.736901234567901	1
an astronaut	NA	a pedophile	a thief	0.94818487394958	0.0194375656943577	0.10363025210084	1
an olympian	NA	an addict	an assassin	0.82	0.0360203638061002	0.36	1
a teacher	NA	a teacher	a celebrity	0.579987889273356	0.0318076991591445	0.840024221453287	1
an olympian	NA	a teacher	a congressman	0.501390909090909	0.0410515858191008	0.997218181818182	1
a mentor	NA	a mentor	a convict	0.670939024390244	0.042906462048715	0.658121951219512	1
an adult	NA	a teacher	a mother	0.349162895927602	0.0233406467846056	0.698325791855204	-1
a mentor	NA	a mother	an olympian	0.430028901734104	0.0380664887317413	0.860057803468208	-1
a mother	NA	a celebrity	an elderly person	0.762126644736842	0.0271941829118791	0.475746710526316	1
an olympian	NA	a pedophile	an adult	0.720655092592593	0.0333407369545387	0.558689814814815	1
a mother	NA	a terrorist	a gang member	0.971903017241379	0.0131989378356976	0.0561939655172414	1
a convict	NA	an adult	a terrorist	0.46617903930131	0.0324572613271753	0.93235807860262	-1
a father	NA	an addict	a thief	0.922660944206009	0.0175145969777098	0.154678111587983	1
an elderly person	NA	a teacher	an olympian	0.5429375	0.0305640429790174	0.914125	1
a mother	NA	an addict	a thief	0.940745689655172	0.0151331273535745	0.118508620689655	1
a teacher	NA	a terrorist	a mentor	0.750982832618026	0.0291174394354222	0.498034334763948	1
a nun	NA	an assassin	a gang member	0.882693277310924	0.0291090167025651	0.234613445378151	1
a mentor	NA	a nun	an astronaut	0.573752100840336	0.0465241604672415	0.852495798319328	1
a gang member	NA	a convict	a celebrity	0.33125641025641	0.0452406237597033	0.662512820512821	-1
a teacher	NA	an adult	a thief	0.737389053254438	0.0280444184068778	0.525221893491124	1
a soldier	NA	a convict	a gang member	0.906689075630252	0.0274776756499795	0.186621848739496	1
a pedophile	NA	a pedophile	a father	0.252312849162011	0.027485698441098	0.504625698324022	-1
a father	NA	a gang member	a congressman	0.871952173913043	0.0231249126654001	0.256095652173913	1
a thief	NA	a thief	an assassin	0.52753813559322	0.0455139532049203	0.944923728813559	1
a thief	NA	an adult	a convict	0.257763274336283	0.0292824675994863	0.515526548672566	-1
a celebrity	NA	an olympian	a terrorist	0.661924528301887	0.0438407297525364	0.676150943396227	1
a pedophile	NA	a judge	a rapist	0.248305785123967	0.0364943878406171	0.496611570247934	-1
an assassin	NA	a rapist	a congressman	0.413017094017094	0.0427937543188643	0.826034188034188	-1
a rapist	NA	a father	a judge	0.0228305555555556	0.010905193098158	0.0456611111111112	-1
a convict	NA	a gang member	a teacher	0.352913043478261	0.0331515558622951	0.705826086956522	-1
an astronaut	NA	an astronaut	a terrorist	0.740792372881356	0.0412669051913439	0.518415254237288	1
a teacher	NA	an addict	an elderly person	0.654274509803922	0.0307101825790897	0.691450980392157	1
a nun	NA	a rapist	a father	0.605290502793296	0.0367786760655858	0.789418994413408	1
a soldier	NA	an assassin	a mentor	0.794551282051282	0.0357760101557935	0.410897435897436	1
a father	NA	a mother	a convict	0.684574074074074	0.0274327495450013	0.630851851851852	1
a father	NA	an olympian	a teacher	0.71485	0.0284930858865672	0.5703	1
a teacher	NA	a thief	a terrorist	0.952645922746781	0.0151694854704866	0.0947081545064379	1
an elderly person	NA	a gang member	a convict	0.860018656716418	0.0240356929398024	0.279962686567164	1
a celebrity	NA	a convict	an astronaut	0.553560869565217	0.0480286749309139	0.892878260869565	1
a congressman	NA	a thief	an elderly person	0.540491758241758	0.0372067996101593	0.919016483516484	1
a mother	NA	a pedophile	a nun	0.895844680851064	0.0194403680469805	0.208310638297872	1
a thief	NA	a pedophile	an adult	0.412831081081081	0.0326294284391279	0.825662162162162	-1
a soldier	NA	a teacher	a police officer	0.606822033898305	0.0365119782512204	0.78635593220339	1
a police officer	NA	a congressman	an astronaut	0.621735537190083	0.0453120687106588	0.756528925619835	1
an adult	NA	an elderly person	a mentor	0.45958	0.0285822811685281	0.91916	-1
a mother	NA	a pedophile	a police officer	0.853689075630252	0.0248954181863371	0.292621848739496	1
a terrorist	NA	a pedophile	a mother	0.28235632183908	0.0294681860486455	0.564712643678161	-1
a mentor	NA	a judge	a congressman	0.637676991150443	0.0438432737420353	0.724646017699115	1
a convict	NA	a police officer	a mother	0.120441489361702	0.0240840890813393	0.240882978723404	-1
a father	NA	a rapist	a father	0.744947635135135	0.0272936591828911	0.51010472972973	1
a congressman	NA	a terrorist	an astronaut	0.615885321100917	0.046936834583681	0.768229357798165	1
a soldier	NA	a nun	a gang member	0.815204347826087	0.0388165421581719	0.369591304347826	1
a gang member	NA	an olympian	a pedophile	0.443785087719298	0.0460555084261784	0.887570175438597	-1
a convict	NA	a rapist	a father	0.427711229946524	0.0346196646198235	0.855422459893048	-1
a gang member	NA	an adult	an addict	0.2342899543379	0.0288320384765892	0.468579908675799	-1
a mentor	NA	an adult	an olympian	0.561052511415525	0.0375524941656033	0.87789497716895	1
an astronaut	NA	a soldier	a rapist	0.652279166666667	0.0440808353724208	0.695441666666667	1
an addict	NA	a mentor	a teacher	0.203956647398844	0.0296803641768873	0.407913294797688	-1
an adult	NA	a mother	an elderly person	0.352092794759825	0.022925574539237	0.704185589519651	-1
a pedophile	NA	an adult	a gang member	0.134495515695067	0.0213222935196978	0.268991031390134	-1
a congressman	NA	a mother	a rapist	0.52453550295858	0.0375775136318796	0.95092899408284	1
an elderly person	NA	a terrorist	an elderly person	0.734682492581602	0.0276901402652106	0.530635014836795	1
a celebrity	NA	a police officer	an adult	0.375270642201835	0.0336870158928975	0.75054128440367	-1
an elderly person	NA	a police officer	an astronaut	0.529371747211896	0.0322019217026823	0.941256505576208	1
an adult	NA	an addict	a police officer	0.605879573170732	0.0289342127910548	0.788240853658537	1
a rapist	NA	a judge	an assassin	0.206709016393443	0.0332957521647788	0.413418032786885	-1
a police officer	NA	an olympian	an addict	0.6877625	0.0432026353402108	0.624475	1
a convict	NA	a father	a pedophile	0.440190860215054	0.0355265768852392	0.880381720430108	-1
a soldier	NA	a gang member	a nun	0.816465217391304	0.0386674850404328	0.367069565217391	1
a father	NA	a father	an astronaut	0.61653231292517	0.0310881242034915	0.76693537414966	1
a convict	NA	a terrorist	an assassin	0.689769841269841	0.0388974720035771	0.620460317460317	1
a gang member	NA	a mother	a congressman	0.157173529411765	0.0275599508657431	0.314347058823529	-1
an assassin	NA	a judge	a police officer	0.0874268292682927	0.0235244153353263	0.174853658536585	-1
an adult	NA	an olympian	a convict	0.675899082568807	0.0285718296728542	0.648201834862385	1
a mentor	NA	a mother	a terrorist	0.627102857142857	0.0370898877601399	0.745794285714286	1
a teacher	NA	a police officer	a thief	0.714088607594937	0.0319192403073484	0.571822784810126	1
a congressman	NA	a father	a celebrity	0.323981707317073	0.0368556302260481	0.647963414634146	-1
a gang member	NA	an astronaut	a thief	0.323264957264957	0.0423973171578801	0.646529914529914	-1
a nun	NA	a terrorist	a mother	0.585777142857143	0.0388878837191382	0.828445714285714	1
a police officer	NA	a celebrity	a convict	0.7409	0.0413870376674495	0.5182	1
a rapist	NA	a rapist	a nun	0.266745967741935	0.0359552411423411	0.533491935483871	-1
a pedophile	NA	a gang member	an assassin	0.2947	0.0393703254053421	0.5894	-1
a celebrity	NA	an adult	a rapist	0.650829493087558	0.0339244673859984	0.698341013824885	1
an addict	NA	a terrorist	an astronaut	0.531644736842105	0.0458810934752123	0.93671052631579	1
a rapist	NA	a soldier	a pedophile	0.265305785123967	0.0364977795297236	0.530611570247934	-1
a judge	NA	a celebrity	a mother	0.387336257309942	0.0388703909707207	0.774672514619883	-1
an adult	NA	a thief	a nun	0.723513803680982	0.0277430133081949	0.552972392638037	1
an addict	NA	a gang member	a police officer	0.447474576271186	0.0459981051693387	0.894949152542373	-1
a teacher	NA	an assassin	a police officer	0.727606694560669	0.0314739705240819	0.544786610878661	1
an olympian	NA	a congressman	a police officer	0.508754545454545	0.0505936686363318	0.982490909090909	1
an astronaut	NA	an addict	a convict	0.803095041322314	0.037475818865852	0.393809917355372	1
a celebrity	NA	a judge	a pedophile	0.678162162162162	0.0430420904771818	0.643675675675676	1
an astronaut	NA	a judge	a pedophile	0.772579831932773	0.0375758306576166	0.454840336134454	1
a rapist	NA	a rapist	a gang member	0.388666666666667	0.0407884112986483	0.777333333333333	-1
an assassin	NA	a congressman	a mother	0.108098265895954	0.0234621379960335	0.216196531791907	-1
a terrorist	NA	an adult	an olympian	0.0346082949308756	0.0120731731707712	0.0692165898617512	-1
a police officer	NA	a celebrity	a teacher	0.568662011173184	0.0362291321894316	0.862675977653631	1
a father	NA	an elderly person	an astronaut	0.698202265372168	0.0282511808363837	0.603595469255663	1
a gang member	NA	a mentor	an astronaut	0.106145299145299	0.0270637560058105	0.212290598290598	-1
a terrorist	NA	an adult	a nun	0.0361045454545455	0.0126007804559023	0.0722090909090909	-1
a convict	NA	an olympian	an addict	0.294305785123967	0.0421691849833741	0.588611570247934	-1
a father	NA	a congressman	a nun	0.784686147186147	0.0295557065468744	0.430627705627706	1
an astronaut	NA	a police officer	a terrorist	0.708392561983471	0.0439332724018377	0.583214876033058	1
a pedophile	NA	a police officer	an olympian	0.0173571428571429	0.0116178442128366	0.0347142857142857	-1
an assassin	NA	an astronaut	a mother	0.0417668539325843	0.0141248078004371	0.0835337078651686	-1
an addict	NA	a convict	an olympian	0.436047413793103	0.0464995736402567	0.872094827586207	-1
a mother	NA	a nun	a gang member	0.87012017167382	0.0245760702987575	0.259759656652361	1
a mentor	NA	a rapist	a nun	0.788608333333333	0.0372923299171348	0.422783333333333	1
an elderly person	NA	a mother	a terrorist	0.632268633540373	0.0301933928201011	0.735462732919255	1
a pedophile	NA	a teacher	a celebrity	0.0397040229885057	0.0136408155075046	0.0794080459770115	-1
a mother	NA	a pedophile	an addict	0.954145922746781	0.0128229042789485	0.0917081545064378	1
a teacher	NA	an elderly person	a father	0.418299180327869	0.02719743703721	0.836598360655738	-1
an addict	NA	an assassin	a teacher	0.46735632183908	0.0365939642177975	0.934712643678161	-1
a gang member	NA	a thief	a celebrity	0.377176991150442	0.0451343665080944	0.754353982300885	-1
a rapist	NA	a judge	a nun	0.0364710743801653	0.0162429681291993	0.0729421487603306	-1
a congressman	NA	a gang member	a terrorist	0.807208333333333	0.0396391635349187	0.385583333333333	1
a thief	NA	a thief	a soldier	0.276931034482759	0.0429717569909652	0.553862068965517	-1
a mother	NA	a pedophile	a rapist	0.996436440677966	0.00358529400116861	0.00712711864406779	1
a convict	NA	a rapist	a mother	0.416284946236559	0.0337261412652759	0.832569892473118	-1
a congressman	NA	a judge	a convict	0.537756637168142	0.0468719895003455	0.924486725663717	1
a congressman	NA	a father	a soldier	0.211562874251497	0.032212495611641	0.423125748502994	-1
a police officer	NA	a congressman	a celebrity	0.663286324786325	0.0459259190395455	0.67342735042735	1
a father	NA	a congressman	a soldier	0.688991304347826	0.0326764397645953	0.622017391304348	1
an adult	NA	a judge	a terrorist	0.761643076923077	0.0273543270493125	0.476713846153846	1
an assassin	NA	a congressman	a gang member	0.305760869565217	0.0422154995883543	0.611521739130435	-1
a mentor	NA	an olympian	a soldier	0.483543859649123	0.0472204496000032	0.967087719298246	-1
an addict	NA	an astronaut	a celebrity	0.297053571428571	0.0433018414792709	0.594107142857143	-1
a gang member	NA	a rapist	an olympian	0.426434782608696	0.0445240464051576	0.852869565217391	-1
an olympian	NA	an olympian	an adult	0.477089622641509	0.0365774992570535	0.954179245283019	-1
an adult	NA	an elderly person	an astronaut	0.47818875	0.027965713688007	0.9563775	-1
a mother	NA	an elderly person	an astronaut	0.738381493506494	0.0272831035941616	0.523237012987013	1
a mentor	NA	a nun	a rapist	0.788604166666667	0.0367684774140569	0.422791666666667	1
an olympian	NA	an elderly person	a soldier	0.351915760869565	0.0378334474832801	0.70383152173913	-1
a congressman	NA	a soldier	a terrorist	0.554172897196262	0.0480625457162645	0.891654205607477	1
a rapist	NA	a mentor	an astronaut	0.0198073770491803	0.0119455835626486	0.0396147540983607	-1
an adult	NA	a gang member	a convict	0.836671212121212	0.0237278260528983	0.326657575757576	1
an astronaut	NA	a rapist	a mother	0.604231843575419	0.0377086713148765	0.791536312849162	1
a teacher	NA	an adult	an elderly person	0.530740291262136	0.0249340261791168	0.938519417475728	1
an elderly person	NA	a pedophile	a thief	0.948328301886793	0.0135145331775518	0.103343396226415	1
a mother	NA	a celebrity	a nun	0.803678260869565	0.0272441001568469	0.39264347826087	1
a judge	NA	a teacher	a congressman	0.497309941520468	0.0378599369637302	0.994619883040936	-1
an adult	NA	a thief	a pedophile	0.936142201834862	0.0138791453632603	0.127715596330275	1
a mother	NA	an olympian	a convict	0.860093617021277	0.0236771615238913	0.279812765957447	1
an addict	NA	a nun	an olympian	0.274316964285714	0.0427437263846522	0.548633928571429	-1
a terrorist	NA	a rapist	a convict	0.397946721311475	0.0409239130660883	0.795893442622951	-1
a mentor	NA	a terrorist	a celebrity	0.813162280701754	0.0349838981617891	0.373675438596491	1
an assassin	NA	a terrorist	an assassin	0.5510875	0.041454430901523	0.897825	1
a gang member	NA	an adult	a terrorist	0.413036363636364	0.0328557528026336	0.826072727272727	-1
a rapist	NA	an elderly person	a judge	0.0317307692307692	0.0120142172324683	0.0634615384615385	-1
a thief	NA	an olympian	a mentor	0.0992587719298246	0.028426617742811	0.198517543859649	-1
a nun	NA	a father	a pedophile	0.612620786516854	0.0368909994286517	0.774758426966292	1
a soldier	NA	an assassin	an addict	0.91145652173913	0.0266004556032895	0.177086956521739	1
a mother	NA	a judge	an adult	0.771255192878338	0.0246685611911955	0.457489614243323	1
a convict	NA	a mother	a father	0.0838930041152263	0.0172715116020086	0.167786008230453	-1
a mentor	NA	a thief	a nun	0.756389830508475	0.0417425538670413	0.487220338983051	1
a congressman	NA	a rapist	a celebrity	0.675106481481481	0.0447158380440455	0.649787037037037	1
a pedophile	NA	an addict	an adult	0.0699054054054054	0.0154534105380297	0.139810810810811	-1
an assassin	NA	a mother	a convict	0.18853021978022	0.0279180420885837	0.37706043956044	-1
a soldier	NA	an addict	an elderly person	0.732462765957447	0.0356133280729821	0.535074468085106	1
an assassin	NA	an adult	a mentor	0.0726495535714286	0.0179496009677548	0.145299107142857	-1
a mother	NA	a police officer	a celebrity	0.763066239316239	0.0301731175652357	0.473867521367521	1
a teacher	NA	a rapist	a nun	0.801067796610169	0.0257535931942412	0.397864406779661	1
a police officer	NA	a soldier	a gang member	0.634284552845528	0.0452259518190179	0.731430894308943	1
an assassin	NA	a teacher	a convict	0.205173076923077	0.0280479226671817	0.410346153846154	-1
a celebrity	NA	a police officer	a rapist	0.632038793103448	0.0448782695318003	0.735922413793104	1
a teacher	NA	a rapist	a father	0.656969491525424	0.0297424252987657	0.686061016949153	1
a pedophile	NA	a celebrity	an assassin	0.208149572649573	0.0357212352535426	0.416299145299145	-1
a congressman	NA	an assassin	an astronaut	0.579328828828829	0.0477885749366256	0.841342342342342	1
a mentor	NA	a convict	a teacher	0.663160220994475	0.035645251786136	0.67367955801105	1
an olympian	NA	a terrorist	an addict	0.846302752293578	0.0344612369750527	0.307394495412844	1
a mother	NA	a congressman	a judge	0.814122270742358	0.026388216923906	0.371755458515284	1
an astronaut	NA	a congressman	a gang member	0.770223684210526	0.0389775486768368	0.459552631578947	1
a judge	NA	a pedophile	an assassin	0.93960593220339	0.0223062952474159	0.12078813559322	1
a teacher	NA	an addict	a pedophile	0.897012875536481	0.0200828470133911	0.205974248927039	1
an olympian	NA	an adult	a nun	0.483979166666667	0.0362824190326845	0.967958333333333	-1
a mother	NA	an astronaut	a terrorist	0.882025751072961	0.0239535373601106	0.235948497854077	1
a congressman	NA	an assassin	a father	0.496532544378698	0.0397370222951849	0.993065088757396	-1
an assassin	NA	a judge	a convict	0.227747967479675	0.038364680040866	0.45549593495935	-1
a convict	NA	a rapist	a nun	0.48339453125	0.0441983208079329	0.9667890625	-1
an olympian	NA	an addict	a mother	0.469285714285714	0.0403186626407942	0.938571428571429	-1
a terrorist	NA	an adult	a mentor	0.0284568181818182	0.0114981030941279	0.0569136363636363	-1
a gang member	NA	a police officer	a thief	0.324033333333333	0.0413779150523114	0.648066666666667	-1
a teacher	NA	an adult	an olympian	0.582901492537313	0.0304986265066437	0.834197014925373	1
a judge	NA	a congressman	an elderly person	0.498913978494624	0.0397492784965319	0.997827956989247	-1
a police officer	NA	an assassin	a rapist	0.9492734375	0.0186129875651134	0.101453125	1
an elderly person	NA	a mentor	a celebrity	0.576877394636015	0.0327313313673372	0.846245210727969	1
an astronaut	NA	a soldier	a father	0.2985625	0.0359856526592328	0.597125	-1
a thief	NA	a nun	an elderly person	0.106890052356021	0.0228784663362167	0.213780104712042	-1
a mentor	NA	a rapist	an astronaut	0.7655	0.036914452150755	0.469	1
a teacher	NA	a gang member	a convict	0.880518907563025	0.0235860770923609	0.23896218487395	1
a mentor	NA	a soldier	an assassin	0.657173728813559	0.042519881886123	0.685652542372881	1
a terrorist	NA	a rapist	an olympian	0.284416666666667	0.0395347582698355	0.568833333333333	-1
a teacher	NA	a convict	a mentor	0.686830543933054	0.0313862654889356	0.626338912133891	1
a teacher	NA	a nun	an adult	0.585030973451327	0.029665814313237	0.829938053097345	1
a father	NA	an addict	a pedophile	0.940897435897436	0.0154104742339486	0.118205128205128	1
a soldier	NA	a convict	a soldier	0.695718487394958	0.0424326956051244	0.608563025210084	1
a gang member	NA	a mentor	a pedophile	0.42778813559322	0.0430712699206841	0.855576271186441	-1
a judge	NA	an elderly person	an addict	0.554113756613757	0.0397274423628324	0.891772486772487	1
a terrorist	NA	an assassin	a judge	0.217353448275862	0.03756496465451	0.434706896551724	-1
a terrorist	NA	an olympian	a father	0.0220994152046784	0.0103407717972105	0.0441988304093567	-1
a teacher	NA	a gang member	a congressman	0.801430131004367	0.027621426086703	0.397139737991266	1
an olympian	NA	a judge	a mentor	0.459220720720721	0.0480472429710303	0.918441441441441	-1
a gang member	NA	a thief	a mentor	0.320354700854701	0.0424361851836151	0.640709401709402	-1
a celebrity	NA	an astronaut	a mentor	0.369761261261261	0.0446540923283085	0.739522522522522	-1
a soldier	NA	a mentor	a celebrity	0.681339285714286	0.0445098476148589	0.637321428571429	1
an adult	NA	an olympian	a congressman	0.597479623824451	0.0301960082920136	0.805040752351097	1
a gang member	NA	a nun	a terrorist	0.416801724137931	0.0443741110800875	0.833603448275862	-1
a celebrity	NA	a teacher	an assassin	0.585120588235294	0.0378328343668327	0.829758823529412	1
a soldier	NA	a convict	a mentor	0.757245833333333	0.0386042779094727	0.485508333333333	1
a thief	NA	a terrorist	a mentor	0.37525	0.0425835539097198	0.7505	-1
an olympian	NA	a thief	a convict	0.847817391304348	0.0354336928118398	0.304365217391304	1
a mother	NA	a father	a mother	0.519565714285714	0.0264108579779874	0.960868571428571	1
a mother	NA	a mentor	a convict	0.825659663865546	0.0245944487941084	0.348680672268908	1
an adult	NA	a police officer	a rapist	0.713525602409639	0.0278211324801245	0.572948795180723	1
an olympian	NA	a father	an elderly person	0.324594650205761	0.0301944712316362	0.649189300411523	-1
an olympian	NA	an astronaut	a mentor	0.431004464285714	0.0459530791754908	0.862008928571429	-1
an adult	NA	a gang member	a father	0.578873697916667	0.0284949652343191	0.842252604166667	1
a teacher	NA	a thief	a celebrity	0.793389130434783	0.0284878049095316	0.413221739130435	1
a mentor	NA	a rapist	an assassin	0.959652892561983	0.0171273307723659	0.080694214876033	1
a celebrity	NA	a pedophile	an addict	0.781786363636364	0.0383087664969278	0.436427272727273	1
a nun	NA	a convict	a mentor	0.601308943089431	0.0462574844205612	0.797382113821138	1
an assassin	NA	a soldier	an addict	0.147269230769231	0.0316410493918358	0.294538461538462	-1
a pedophile	NA	a celebrity	an elderly person	0.0434074074074074	0.0139534541994904	0.0868148148148148	-1
an elderly person	NA	an elderly person	a mother	0.396655303030303	0.0253177272909148	0.793310606060606	-1
a mentor	NA	an elderly person	a celebrity	0.567773936170213	0.0392870483220883	0.864452127659574	1
a police officer	NA	a congressman	a police officer	0.586774193548387	0.0464340752571763	0.826451612903226	1
a thief	NA	a soldier	a mentor	0.0681336206896552	0.0227296864786283	0.13626724137931	-1
a thief	NA	a soldier	an astronaut	0.0725384615384615	0.0248367822335856	0.145076923076923	-1
an adult	NA	a teacher	an olympian	0.496759842519685	0.0278664871170458	0.99351968503937	-1
a convict	NA	a soldier	a gang member	0.33608	0.0440033850731725	0.67216	-1
a father	NA	an addict	an assassin	0.927168085106383	0.016654684197324	0.145663829787234	1
a thief	NA	an astronaut	a celebrity	0.147210526315789	0.0328279807794998	0.294421052631579	-1
a mentor	NA	a teacher	a rapist	0.730879213483146	0.0355762787533833	0.538241573033708	1
a soldier	NA	a mother	an adult	0.518607913669065	0.0294330611611115	0.96278417266187	1
an olympian	NA	a police officer	a mentor	0.409421739130435	0.0467873183163411	0.81884347826087	-1
a soldier	NA	an elderly person	a convict	0.750085492227979	0.0327540200986803	0.499829015544041	1
a teacher	NA	an olympian	a thief	0.765415584415584	0.0287459815787022	0.469168831168831	1
a thief	NA	an astronaut	an olympian	0.106460526315789	0.0278620387310618	0.212921052631579	-1
a police officer	NA	a nun	an addict	0.689577235772358	0.0427243252523937	0.620845528455285	1
a congressman	NA	a teacher	a mother	0.230246666666667	0.0277043566662695	0.460493333333333	-1
a mentor	NA	a mother	an assassin	0.60659604519774	0.0379831196064839	0.78680790960452	1
a nun	NA	a father	a mentor	0.322714689265537	0.0355846553458807	0.645429378531073	-1
a police officer	NA	an addict	an astronaut	0.66825	0.0420558341482109	0.6635	1
a police officer	NA	a gang member	a father	0.602825136612022	0.036824448345111	0.794349726775956	1
an astronaut	NA	a judge	a soldier	0.440089743589744	0.047697210905438	0.880179487179487	-1
a convict	NA	a celebrity	an olympian	0.236424369747899	0.038099969191894	0.472848739495798	-1
a congressman	NA	a father	a mentor	0.2534375	0.0338632981451762	0.506875	-1
an addict	NA	a terrorist	a gang member	0.752327433628319	0.0402825511356547	0.495345132743363	1
a terrorist	NA	a celebrity	a teacher	0.0597176470588235	0.0178271017392473	0.119435294117647	-1
a pedophile	NA	a thief	a police officer	0.148680327868852	0.0285008725464499	0.297360655737705	-1
an olympian	NA	an assassin	a gang member	0.887504464285714	0.0305665959910993	0.224991071428571	1
a thief	NA	a rapist	a mentor	0.387050420168067	0.0428584037798777	0.774100840336134	-1
a rapist	NA	a nun	a mother	0.0193111111111111	0.0097705418570076	0.0386222222222222	-1
a nun	NA	a terrorist	a rapist	0.964441176470588	0.0162424033264059	0.0711176470588235	1
a teacher	NA	a thief	a gang member	0.912699570815451	0.01949927670216	0.174600858369099	1
a father	NA	an elderly person	an adult	0.685297820823245	0.0238582114850435	0.629404358353511	1
a police officer	NA	a judge	a celebrity	0.620987603305785	0.0455758722263072	0.75802479338843	1
