IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
an elderly person	NA	a pedophile	a gang member	0.707994339622641	0.0443928386958287	0.584011320754717	1
a mother	NA	a pedophile	an astronaut	0.599572340425532	0.0400661069966831	0.800855319148936	1
a congressman	NA	a congressman	a teacher	0.0377699386503067	0.016492098704139	0.0755398773006135	-1
a pedophile	NA	a gang member	a terrorist	0.15964406779661	0.0379229294308145	0.31928813559322	-1
a pedophile	NA	a father	an elderly person	0	0	0	-1
a nun	NA	a teacher	an addict	0.0673771428571429	0.0220479671560182	0.134754285714286	-1
a thief	NA	a gang member	an adult	0.0262760180995475	0.0133744569121256	0.052552036199095	-1
a gang member	NA	a mother	a terrorist	0.0494022988505747	0.0189857060754371	0.0988045977011495	-1
a mentor	NA	a pedophile	a celebrity	0.471104347826087	0.0583929487707616	0.942208695652174	-1
an astronaut	NA	an elderly person	a terrorist	0.267534031413613	0.043380478787599	0.535068062827225	-1
a celebrity	NA	a celebrity	an olympian	0.0357788461538462	0.0216179716186326	0.0715576923076923	-1
a congressman	NA	a celebrity	an astronaut	0.0404528301886792	0.0207930904131133	0.0809056603773585	-1
a convict	NA	a congressman	an assassin	0.156654471544715	0.0374123635760929	0.313308943089431	-1
a father	NA	a rapist	an addict	0.696906779661017	0.0419974546079611	0.606186440677966	1
a nun	NA	a nun	a celebrity	0.058195652173913	0.0247800373411482	0.116391304347826	-1
an olympian	NA	a father	a mother	0.00556578947368421	0.00476401162508884	0.0111315789473684	-1
a pedophile	NA	a celebrity	a soldier	0.000260869565217391	0.00148410938022982	0.00052173913043474	-1
a police officer	NA	an olympian	a thief	0.242702479338843	0.0475410677721532	0.485404958677686	-1
an addict	NA	a rapist	a mentor	0.133021367521368	0.0350192805135834	0.266042735042735	-1
a nun	NA	a pedophile	a congressman	0.436239130434783	0.0593641799732627	0.872478260869565	-1
a celebrity	NA	a teacher	an elderly person	0.00409504132231405	0.00415269505087026	0.00819008264462806	-1
a rapist	NA	a police officer	a mentor	0	0	0	-1
an astronaut	NA	an adult	a thief	0.177984304932735	0.0347164260948332	0.355968609865471	-1
an assassin	NA	a pedophile	an addict	0.179718487394958	0.0415284986755894	0.359436974789916	-1
a soldier	NA	an assassin	a police officer	0.342275	0.0472804585553657	0.68455	-1
an elderly person	NA	a police officer	a gang member	0.18269776119403	0.0326885430717691	0.36539552238806	-1
a rapist	NA	a congressman	a mentor	0.00105508474576271	0.00297665342420113	0.00211016949152543	-1
a teacher	NA	a mother	a terrorist	0.187654639175258	0.0330655410286815	0.375309278350515	-1
an adult	NA	an adult	an olympian	0.0387377049180328	0.0101020482696635	0.0774754098360656	-1
an olympian	NA	a mentor	an adult	0.014412037037037	0.00773442229225405	0.0288240740740741	-1
an olympian	NA	an addict	a convict	0.244767543859649	0.0502224334173951	0.489535087719298	-1
a nun	NA	a thief	an assassin	0.547731092436975	0.0581485779132919	0.90453781512605	1
a celebrity	NA	a celebrity	a pedophile	0.358134259259259	0.0559824977496191	0.716268518518518	-1
a police officer	NA	an astronaut	a police officer	0.0537596899224806	0.0216090684335101	0.107519379844961	-1
a gang member	NA	a teacher	a thief	0.0463171428571429	0.0171114825625528	0.0926342857142857	-1
a congressman	NA	an adult	a rapist	0.233097674418605	0.0359519515276071	0.466195348837209	-1
an elderly person	NA	a congressman	a terrorist	0.450081081081081	0.0462290230590979	0.900162162162162	-1
a congressman	NA	an olympian	a terrorist	0.233195238095238	0.0451518137249716	0.466390476190476	-1
an addict	NA	an astronaut	a soldier	0	0	0	-1
a police officer	NA	a terrorist	a celebrity	0.423108333333333	0.0557111004452787	0.846216666666667	-1
an assassin	NA	a pedophile	an assassin	0.376805785123967	0.0493209976953553	0.753611570247934	-1
an olympian	NA	an addict	a gang member	0.279495412844037	0.0534900692357023	0.558990825688073	-1
an addict	NA	a rapist	a gang member	0.485530172413793	0.0554839075618549	0.971060344827586	-1
an adult	NA	a teacher	a judge	0.0355729166666667	0.00942171862255693	0.0711458333333334	-1
an adult	NA	an adult	a police officer	0.035168202764977	0.00913254902304093	0.0703364055299539	-1
a judge	NA	a mother	an elderly person	0.00502822580645161	0.00453562944335786	0.0100564516129032	-1
a celebrity	NA	an adult	a father	0.00313868613138686	0.00344168380311506	0.00627737226277369	-1
a pedophile	NA	an olympian	a thief	0.00464655172413793	0.0060126789927739	0.00929310344827583	-1
a soldier	NA	an adult	a mentor	0.109818181818182	0.0217229166607236	0.219636363636364	-1
an elderly person	NA	a father	a terrorist	0.215659937888199	0.0334518282471012	0.431319875776398	-1
a judge	NA	a pedophile	a celebrity	0.404570175438596	0.0587819212927997	0.809140350877193	-1
an elderly person	NA	an adult	a congressman	0.0902123287671233	0.0201995770534049	0.180424657534247	-1
a convict	NA	a pedophile	a terrorist	0.598571428571429	0.0511693497491622	0.802857142857143	1
a judge	NA	a soldier	a pedophile	0.199581896551724	0.042293570077972	0.399163793103448	-1
an adult	NA	a congressman	a pedophile	0.470419504643963	0.0451401644433745	0.940839009287926	-1
a congressman	NA	a convict	a rapist	0.50435652173913	0.0580091916333179	0.991286956521739	1
a police officer	NA	a mentor	an elderly person	0.0507777777777778	0.0159479684141107	0.101555555555556	-1
a celebrity	NA	a teacher	a mother	0.0012863436123348	0.00231019789677117	0.00257268722466963	-1
a terrorist	NA	a celebrity	an astronaut	0.00105752212389381	0.00301516562267332	0.00211504424778763	-1
an assassin	NA	a gang member	a terrorist	0.272529661016949	0.0474909324581156	0.545059322033898	-1
a thief	NA	a congressman	a thief	0.0810486725663717	0.0303423487518822	0.162097345132743	-1
a convict	NA	a terrorist	a teacher	0.0977704918032787	0.0257205228984998	0.195540983606557	-1
a mentor	NA	an astronaut	a father	0.0276610169491525	0.012531812248786	0.055322033898305	-1
a teacher	NA	a father	a nun	0.0399249146757679	0.0115619956400331	0.0798498293515358	-1
a father	NA	a teacher	a judge	0.167126279863481	0.0224946566944672	0.334252559726962	-1
a teacher	NA	an assassin	a gang member	0.566382978723404	0.0505263350978907	0.867234042553191	1
a convict	NA	a thief	an addict	0.167221774193548	0.0406208011605124	0.334443548387097	-1
a congressman	NA	a terrorist	a nun	0.237050925925926	0.0470583371934325	0.474101851851852	-1
a gang member	NA	a rapist	a soldier	0.0584915254237288	0.0221893987354743	0.116983050847458	-1
an astronaut	NA	an elderly person	an adult	0.0234121621621622	0.00913438197209704	0.0468243243243244	-1
a terrorist	NA	a mentor	a police officer	0	0	0	-1
a terrorist	NA	a congressman	a pedophile	0.0816473214285714	0.0283465609742842	0.163294642857143	-1
a mother	NA	a rapist	a mother	0.391341836734694	0.0357931615669461	0.782683673469388	-1
an astronaut	NA	a thief	an astronaut	0.176731092436975	0.0434818636622041	0.35346218487395	-1
an addict	NA	a father	an elderly person	2.02429149797571e-05	0.000285704344981658	4.04858299595245e-05	-1
a convict	NA	a mother	a gang member	0.0252391304347826	0.0123441643889943	0.0504782608695652	-1
a judge	NA	a nun	a father	0.00823295454545455	0.00695157369266057	0.0164659090909091	-1
a thief	NA	an olympian	an addict	0.00983928571428571	0.0103777002992106	0.0196785714285714	-1
a nun	NA	an olympian	a convict	0.13803781512605	0.0378740539093779	0.276075630252101	-1
a congressman	NA	a police officer	a celebrity	0.039243119266055	0.019823547559587	0.0784862385321101	-1
a nun	NA	a convict	a celebrity	0.190882352941176	0.0450403725575516	0.381764705882353	-1
an astronaut	NA	an assassin	an elderly person	0.203212435233161	0.0394926739846295	0.406424870466321	-1
a soldier	NA	a judge	a celebrity	0.164142857142857	0.0375315701651981	0.328285714285714	-1
a thief	NA	a celebrity	a pedophile	0.137671052631579	0.0378623870003116	0.275342105263158	-1
a judge	NA	an assassin	a rapist	0.721270833333333	0.0500791788750144	0.557458333333333	1
a rapist	NA	a father	a mother	0	0	0	-1
a judge	NA	a mentor	a teacher	0.00966857142857143	0.00744357349518462	0.0193371428571428	-1
a police officer	NA	an adult	a pedophile	0.38265	0.0434223341722331	0.7653	-1
a thief	NA	a thief	an olympian	0.0336710526315789	0.0185949631352716	0.0673421052631579	-1
a soldier	NA	a police officer	a rapist	0.444809917355372	0.0532438116406869	0.889619834710744	-1
a nun	NA	a nun	a soldier	0.0203076923076923	0.012947854527979	0.0406153846153846	-1
a father	NA	a soldier	a rapist	0.430245762711864	0.0430226967064109	0.860491525423729	-1
an adult	NA	a police officer	an astronaut	0.0346030303030303	0.010256084620991	0.0692060606060606	-1
a congressman	NA	an olympian	a rapist	0.259467592592593	0.0482578941184695	0.518935185185185	-1
a judge	NA	a mentor	a congressman	0.0421017699115044	0.0226356497519446	0.0842035398230089	-1
a nun	NA	a terrorist	an assassin	0.691512711864407	0.0561154507456247	0.616974576271186	1
a mother	NA	a congressman	a celebrity	0.313502212389381	0.035909078867432	0.627004424778761	-1
a gang member	NA	a terrorist	an assassin	0.415376068376068	0.0527176152773765	0.830752136752137	-1
an olympian	NA	a judge	an elderly person	0.0160923913043478	0.00965899808587054	0.0321847826086956	-1
a father	NA	a gang member	a nun	0.363263829787234	0.0403007041411063	0.726527659574468	-1
a pedophile	NA	a thief	a mentor	0.0027436974789916	0.00478676161964943	0.00548739495798323	-1
an olympian	NA	a soldier	an astronaut	0.0112342342342342	0.0100531669836809	0.0224684684684685	-1
a thief	NA	a nun	a father	0	0	0	-1
a judge	NA	a father	a pedophile	0.16559375	0.0327153956082377	0.3311875	-1
a celebrity	NA	a gang member	an astronaut	0.118162162162162	0.0351931887039299	0.236324324324324	-1
a police officer	NA	an adult	a teacher	0.0527073170731707	0.0139751045847515	0.105414634146341	-1
an assassin	NA	a father	an elderly person	0	0	0	-1
a celebrity	NA	a police officer	a father	0.00305780346820809	0.00437833220922866	0.00611560693641622	-1
an adult	NA	a police officer	an olympian	0.0370245398773006	0.0109004644928327	0.0740490797546012	-1
a judge	NA	an olympian	a teacher	0.0131802325581395	0.00893169930850544	0.0263604651162791	-1
an adult	NA	a teacher	an addict	0.0811971279373368	0.0190228417990692	0.162394255874674	-1
an astronaut	NA	an adult	a celebrity	0.0547579908675799	0.0196258923681447	0.10951598173516	-1
a rapist	NA	a police officer	an elderly person	0	0	0	-1
a rapist	NA	an adult	an astronaut	0	0	0	-1
an assassin	NA	a congressman	a police officer	0.0038781512605042	0.00634906393505325	0.00775630252100845	-1
a judge	NA	a pedophile	an olympian	0.333951754385965	0.0521262966598033	0.66790350877193	-1
an assassin	NA	a judge	an astronaut	0	0	0	-1
a judge	NA	a father	a nun	0.00803409090909091	0.00663086917912718	0.0160681818181818	-1
a rapist	NA	an elderly person	an adult	0	0	0	-1
a mother	NA	a terrorist	a thief	0.797571120689655	0.0378767824174493	0.40485775862069	1
a gang member	NA	a mentor	a father	0.0163125	0.00969123706289761	0.032625	-1
an olympian	NA	an astronaut	a congressman	0.0433130841121495	0.0227826667474904	0.086626168224299	-1
a mentor	NA	a soldier	a police officer	0.0291652892561983	0.0159889097849432	0.0583305785123966	-1
a nun	NA	a teacher	an adult	0.0239359430604982	0.00933701482517385	0.0478718861209965	-1
a judge	NA	a nun	an astronaut	0.0148290598290598	0.0114879603341063	0.0296581196581197	-1
a rapist	NA	a convict	an elderly person	0.00547989949748744	0.00577973040192335	0.0109597989949749	-1
a teacher	NA	a gang member	a police officer	0.180012658227848	0.0324903348622915	0.360025316455696	-1
a pedophile	NA	a gang member	a father	0.00111864406779661	0.00253292026169246	0.00223728813559321	-1
an olympian	NA	a terrorist	a mentor	0.244045454545455	0.0484711752150446	0.488090909090909	-1
an elderly person	NA	a judge	an olympian	0.0602298850574713	0.0153082101513136	0.120459770114943	-1
a celebrity	NA	a convict	a soldier	0.0651973684210526	0.0256963275287149	0.130394736842105	-1
an adult	NA	an adult	a congressman	0.0687769953051643	0.0172840445427244	0.137553990610329	-1
an olympian	NA	an addict	an elderly person	0.0579863387978142	0.02144850438074	0.115972677595628	-1
a mentor	NA	a congressman	a judge	0.0817787610619469	0.0286114171934696	0.163557522123894	-1
an adult	NA	a rapist	an assassin	0.737480243161094	0.0389435128759608	0.525039513677812	1
a police officer	NA	a police officer	a teacher	0.050989247311828	0.0165738372555946	0.101978494623656	-1
a nun	NA	an elderly person	a convict	0.114265306122449	0.0282142233294346	0.228530612244898	-1
an astronaut	NA	an adult	an olympian	0.02665	0.011046611552886	0.0533	-1
a terrorist	NA	a father	a police officer	0	0	0	-1
a rapist	NA	an astronaut	a congressman	0.000894067796610169	0.00252406484966245	0.00178813559322033	-1
a celebrity	NA	an astronaut	a teacher	0.00372781065088757	0.00496408375328964	0.00745562130177513	-1
a soldier	NA	a soldier	an olympian	0.0994324324324324	0.0287213576669777	0.198864864864865	-1
a soldier	NA	a mentor	a judge	0.114391304347826	0.0297318395152016	0.228782608695652	-1
a rapist	NA	a teacher	a police officer	0	0	0	-1
a pedophile	NA	a soldier	a terrorist	0.0159230769230769	0.0152879929519724	0.0318461538461539	-1
a gang member	NA	a teacher	a pedophile	0.0714744318181818	0.0200419015820635	0.142948863636364	-1
a mentor	NA	a pedophile	an olympian	0.409254310344828	0.0561212383300412	0.818508620689655	-1
an addict	NA	a celebrity	a thief	0.132855855855856	0.0398036242710906	0.265711711711712	-1
an olympian	NA	a congressman	a mentor	0.0402757009345794	0.0212401038182092	0.0805514018691589	-1
an assassin	NA	a congressman	a mentor	0.00329310344827586	0.00559347253260646	0.00658620689655176	-1
an addict	NA	an olympian	a celebrity	0.0151666666666667	0.0135707517790947	0.0303333333333333	-1
a rapist	NA	a police officer	a mother	0	0	0	-1
a gang member	NA	a congressman	an olympian	0.0305091743119266	0.0172133174399147	0.0610183486238532	-1
a celebrity	NA	an addict	a mother	0.023997005988024	0.0133818442097095	0.0479940119760479	-1
an olympian	NA	a soldier	a thief	0.101777272727273	0.0334708277266249	0.203554545454545	-1
a father	NA	an elderly person	a mother	0.128566757493188	0.0167914898761586	0.257133514986376	-1
a nun	NA	a soldier	a judge	0.0216666666666667	0.0135012175225261	0.0433333333333333	-1
a teacher	NA	an olympian	an astronaut	0.0531471861471861	0.0153290830661961	0.106294372294372	-1
a judge	NA	a celebrity	an elderly person	0.0388877005347594	0.0175913375168916	0.0777754010695187	-1
a pedophile	NA	a congressman	an olympian	0.000799107142857143	0.00256954563644781	0.00159821428571427	-1
a pedophile	NA	a judge	an adult	0	0	0	-1
a terrorist	NA	an astronaut	a gang member	0.00480172413793103	0.00610946793820094	0.00960344827586201	-1
a pedophile	NA	a police officer	an astronaut	0	0	0	-1
an adult	NA	a rapist	an astronaut	0.336927051671733	0.037408334663204	0.673854103343465	-1
a soldier	NA	a congressman	a soldier	0.1326	0.0360019366872166	0.2652	-1
a mother	NA	an astronaut	a mother	0.163664383561644	0.0221683565390079	0.327328767123288	-1
a pedophile	NA	an elderly person	a mentor	0	0	0	-1
a rapist	NA	a convict	a celebrity	0.0241188524590164	0.0158340532302215	0.0482377049180328	-1
a nun	NA	an assassin	a thief	0.548420168067227	0.0574522629989347	0.903159663865546	1
a congressman	NA	a judge	a mother	0.0106347305389222	0.0082359075850856	0.0212694610778443	-1
an assassin	NA	a soldier	a congressman	0.00168421052631579	0.00400392567005692	0.00336842105263158	-1
a soldier	NA	an olympian	a rapist	0.51209649122807	0.0543100004931136	0.97580701754386	1
a celebrity	NA	a convict	a rapist	0.538423076923077	0.056171745298169	0.923153846153846	1
a congressman	NA	a rapist	a gang member	0.555072072072072	0.0580768746206261	0.889855855855856	1
an assassin	NA	an elderly person	a pedophile	0.0434252577319588	0.0167256550749266	0.0868505154639175	-1
a congressman	NA	a congressman	an olympian	0.0475735294117647	0.022286755754611	0.0951470588235295	-1
a teacher	NA	a soldier	a rapist	0.271495744680851	0.0385630237857308	0.542991489361702	-1
a terrorist	NA	a father	a thief	0.00293103448275862	0.00432551532042595	0.00586206896551722	-1
a police officer	NA	a terrorist	a pedophile	0.843645161290323	0.0401745450118318	0.312709677419355	1
a gang member	NA	a gang member	a mentor	0.0454310344827586	0.0188828486250915	0.0908620689655173	-1
a soldier	NA	a gang member	a soldier	0.222868421052632	0.0438687370947418	0.445736842105263	-1
a pedophile	NA	a thief	an adult	0.0052780269058296	0.00526796296419922	0.0105560538116591	-1
an adult	NA	a nun	an adult	0.0383944315545244	0.00936101421485062	0.0767888631090488	-1
a pedophile	NA	a teacher	a thief	0.00233898305084746	0.00331339410316274	0.00467796610169491	-1
an elderly person	NA	an addict	a thief	0.37332319391635	0.0453903303210307	0.7466463878327	-1
a mother	NA	a soldier	a father	0.150604810996564	0.0214005506428995	0.301209621993127	-1
a father	NA	an assassin	a soldier	0.343189361702128	0.0410785088610342	0.686378723404255	-1
an assassin	NA	a nun	a celebrity	0.00482758620689655	0.00660756313388929	0.0096551724137931	-1
an adult	NA	a father	an olympian	0.0269947643979058	0.00851297921757065	0.0539895287958115	-1
a soldier	NA	a judge	a teacher	0.113127167630058	0.024284756409852	0.226254335260116	-1
a gang member	NA	a mother	an adult	0.0151218637992832	0.00738845946285579	0.0302437275985663	-1
an addict	NA	a pedophile	an adult	0.158309090909091	0.0312235347774725	0.316618181818182	-1
a mentor	NA	an addict	an adult	0.100615384615385	0.025109900979096	0.201230769230769	-1
a soldier	NA	a rapist	a convict	0.710413934426229	0.0504475127818543	0.579172131147541	1
a celebrity	NA	a soldier	a congressman	0.0234571428571429	0.0161961419302908	0.0469142857142857	-1
a celebrity	NA	an adult	a pedophile	0.26950462962963	0.0393370960425473	0.539009259259259	-1
a terrorist	NA	a celebrity	a rapist	0.0680745614035088	0.0277071739760045	0.136149122807018	-1
an elderly person	NA	an assassin	a police officer	0.246540892193309	0.0355131320158138	0.493081784386617	-1
an astronaut	NA	an addict	a soldier	0.0541508620689655	0.0236103185745039	0.108301724137931	-1
a congressman	NA	a thief	a convict	0.337287610619469	0.0533986858574824	0.674575221238938	-1
a judge	NA	a mother	a gang member	0.0648218390804598	0.0212615292803689	0.12964367816092	-1
a rapist	NA	a gang member	a judge	0.00888842975206612	0.00855530137226864	0.0177768595041322	-1
an olympian	NA	a soldier	a convict	0.0752456140350877	0.0288284595455946	0.150491228070175	-1
a convict	NA	a thief	a mother	0.0293233695652174	0.0135112130717511	0.0586467391304348	-1
a pedophile	NA	a soldier	a celebrity	0.000247826086956522	0.00131763409186835	0.000495652173913008	-1
a terrorist	NA	an olympian	a teacher	0	0	0	-1
a convict	NA	a convict	a rapist	0.365185606060606	0.0483275290843616	0.730371212121212	-1
an addict	NA	a terrorist	a judge	0.163734513274336	0.0398512925859991	0.327469026548673	-1
a rapist	NA	a celebrity	an olympian	0.0016	0.00374346896256311	0.00319999999999998	-1
a congressman	NA	an elderly person	an astronaut	0.0185464480874317	0.00964272315703307	0.0370928961748633	-1
a congressman	NA	a celebrity	an elderly person	0.038108938547486	0.0166183384683674	0.0762178770949721	-1
a father	NA	a judge	a soldier	0.152145299145299	0.0240120623007138	0.304290598290598	-1
an assassin	NA	a teacher	an adult	0	0	0	-1
a rapist	NA	a mentor	an assassin	0.00736585365853659	0.00757028464018459	0.0147317073170732	-1
a mother	NA	a pedophile	an assassin	0.868929787234043	0.0301479802223232	0.262140425531915	1
an astronaut	NA	a pedophile	a father	0.182446629213483	0.0364962569838646	0.364893258426966	-1
an assassin	NA	a judge	an addict	0.00865254237288136	0.00892114569454192	0.0173050847457628	-1
an astronaut	NA	an elderly person	an olympian	0.0243915343915344	0.0111115020217331	0.0487830687830688	-1
a convict	NA	an elderly person	a congressman	0.0195102564102564	0.011508297684858	0.0390205128205128	-1
a mentor	NA	a judge	a father	0.0281477272727273	0.0124931783022123	0.0562954545454546	-1
an adult	NA	an addict	a pedophile	0.553092307692308	0.0429235822503568	0.893815384615385	1
an astronaut	NA	a rapist	a soldier	0.2156375	0.0434483101508047	0.431275	-1
a judge	NA	a terrorist	an astronaut	0.266344827586207	0.0479473262272966	0.532689655172414	-1
a pedophile	NA	a teacher	a congressman	0.000439306358381503	0.00154342074382804	0.000878612716763039	-1
an addict	NA	an olympian	a teacher	1e-04	0.00076079833610877	0.000199999999999978	-1
an addict	NA	an adult	a convict	0.0511614349775785	0.018432956539271	0.102322869955157	-1
a terrorist	NA	an addict	a soldier	0.000946902654867257	0.00304853666894242	0.00189380530973449	-1
an adult	NA	a pedophile	a congressman	0.468574303405573	0.0460322867796148	0.937148606811146	-1
a teacher	NA	a nun	an addict	0.119744635193133	0.0281801286477779	0.239489270386266	-1
an astronaut	NA	a congressman	a teacher	0.0492167630057803	0.0195350591905761	0.0984335260115607	-1
a father	NA	an astronaut	a mentor	0.16421186440678	0.0251255982636051	0.328423728813559	-1
a father	NA	a convict	a father	0.235847315436242	0.0289399753490295	0.471694630872483	-1
a police officer	NA	a father	an adult	0.0407048611111111	0.0118564725771228	0.0814097222222222	-1
a soldier	NA	a pedophile	an assassin	0.830705128205128	0.0438278970494073	0.338589743589744	1
a celebrity	NA	an adult	an addict	0.0566197183098592	0.0201617597955582	0.113239436619718	-1
a mentor	NA	a father	a rapist	0.214793296089385	0.0362060301677932	0.429586592178771	-1
a convict	NA	an adult	a celebrity	0.0203281938325991	0.0105519042493574	0.0406563876651982	-1
an astronaut	NA	a police officer	a soldier	0.0182066115702479	0.0122525754607909	0.0364132231404959	-1
an olympian	NA	an elderly person	a nun	0.0149675675675676	0.00904891575284909	0.0299351351351351	-1
a terrorist	NA	an adult	an astronaut	0	0	0	-1
an adult	NA	a celebrity	a thief	0.262920807453416	0.0394764439182919	0.525841614906832	-1
a rapist	NA	a terrorist	a thief	0.201475	0.04175721808843	0.40295	-1
an adult	NA	an adult	a father	0.0259713701431493	0.00702888118136684	0.0519427402862985	-1
an adult	NA	a soldier	a congressman	0.0509018691588785	0.015427329067447	0.101803738317757	-1
an astronaut	NA	a gang member	a police officer	0.140790983606557	0.0382672725312316	0.281581967213115	-1
a congressman	NA	a father	an adult	0.0112389705882353	0.00637075575538819	0.0224779411764706	-1
a mentor	NA	an elderly person	a congressman	0.0698823529411765	0.0225070107309976	0.139764705882353	-1
a judge	NA	a nun	a rapist	0.329117647058824	0.0512256627938152	0.658235294117647	-1
a teacher	NA	a police officer	a congressman	0.0818304721030043	0.0208109548218124	0.163660944206009	-1
a thief	NA	a terrorist	a father	0.0332714285714286	0.0173176122954055	0.0665428571428571	-1
a pedophile	NA	a teacher	an astronaut	0	0	0	-1
an olympian	NA	a gang member	a convict	0.368430434782609	0.0591946967368074	0.736860869565217	-1
an elderly person	NA	an assassin	a father	0.16803549382716	0.0282168891533815	0.336070987654321	-1
an astronaut	NA	a pedophile	a thief	0.725159663865546	0.0535239582941834	0.549680672268908	1
an olympian	NA	an addict	an assassin	0.37331981981982	0.0608605768034705	0.74663963963964	-1
a teacher	NA	a teacher	a celebrity	0.0777664359861592	0.0192841500372726	0.155532871972318	-1
an olympian	NA	a teacher	a congressman	0.0382454545454545	0.0175587519438291	0.0764909090909091	-1
a mentor	NA	a mentor	a convict	0.145845528455285	0.0392962592438171	0.291691056910569	-1
an adult	NA	a teacher	a mother	0.0215678733031674	0.00708354880208698	0.0431357466063348	-1
a mentor	NA	a mother	an olympian	0.0261560693641618	0.0118850489610657	0.0523121387283237	-1
a mother	NA	a celebrity	an elderly person	0.246174342105263	0.0295851212221992	0.492348684210526	-1
an olympian	NA	a pedophile	an adult	0.304233796296296	0.0416758671749294	0.608467592592593	-1
a mother	NA	a terrorist	a gang member	0.769241379310345	0.0393114041757601	0.46151724137931	1
a convict	NA	an adult	a terrorist	0.124965065502183	0.0281933431879301	0.249930131004367	-1
a father	NA	an addict	a thief	0.520154506437768	0.0448144745927216	0.959690987124463	1
an elderly person	NA	a teacher	an olympian	0.052359375	0.0122028041824119	0.10471875	-1
a mother	NA	an addict	a thief	0.555894396551724	0.0444390043801508	0.888211206896552	1
a teacher	NA	a terrorist	a mentor	0.320360515021459	0.0423098365700924	0.640721030042918	-1
a nun	NA	an assassin	a gang member	0.51968487394958	0.0581612456797324	0.96063025210084	1
a mentor	NA	a nun	an astronaut	0.0381428571428571	0.017632811138952	0.0762857142857143	-1
a gang member	NA	a convict	a celebrity	0.0802863247863248	0.0283116095834775	0.16057264957265	-1
a teacher	NA	an adult	a thief	0.220676035502959	0.0336009763724232	0.441352071005917	-1
a soldier	NA	a convict	a gang member	0.508508403361345	0.0555571526208259	0.982983193277311	1
a pedophile	NA	a pedophile	a father	0.00295251396648045	0.00395797218595297	0.00590502793296088	-1
a father	NA	a gang member	a congressman	0.42704347826087	0.0451093491296289	0.854086956521739	-1
a thief	NA	a thief	an assassin	0.263453389830508	0.0470189139565286	0.526906779661017	-1
a thief	NA	an adult	a convict	0.0211703539823009	0.0114750606235704	0.0423407079646018	-1
a celebrity	NA	an olympian	a terrorist	0.257245283018868	0.0486775996136556	0.514490566037736	-1
a pedophile	NA	a judge	a rapist	0.0144090909090909	0.0113402180652794	0.0288181818181819	-1
an assassin	NA	a rapist	a congressman	0.130166666666667	0.036562699642663	0.260333333333333	-1
a rapist	NA	a father	a judge	0	0	0	-1
a convict	NA	a gang member	a teacher	0.0470217391304348	0.0173875944001761	0.0940434782608696	-1
an astronaut	NA	an astronaut	a terrorist	0.296927966101695	0.0505989639464296	0.59385593220339	-1
a teacher	NA	an addict	an elderly person	0.103660130718954	0.023256230798564	0.207320261437908	-1
a nun	NA	a rapist	a father	0.166315642458101	0.033235750472587	0.332631284916201	-1
a soldier	NA	an assassin	a mentor	0.348897435897436	0.048952996685852	0.697794871794872	-1
a father	NA	a mother	a convict	0.22039898989899	0.0286534655590205	0.44079797979798	-1
a father	NA	an olympian	a teacher	0.167727586206897	0.0220325518402627	0.335455172413793	-1
a teacher	NA	a thief	a terrorist	0.690324034334764	0.0461701863024644	0.619351931330472	1
an elderly person	NA	a gang member	a convict	0.419242537313433	0.0456235958312006	0.838485074626866	-1
a celebrity	NA	a convict	an astronaut	0.0995826086956522	0.0321237486051893	0.199165217391304	-1
a congressman	NA	a thief	an elderly person	0.11656043956044	0.0284565669992113	0.233120879120879	-1
a mother	NA	a pedophile	a nun	0.621310638297872	0.0423183595522016	0.757378723404255	1
a thief	NA	a pedophile	an adult	0.0694459459459459	0.0201089880212279	0.138891891891892	-1
a soldier	NA	a teacher	a police officer	0.10525988700565	0.0234378509277051	0.210519774011299	-1
a police officer	NA	a congressman	an astronaut	0.0938512396694215	0.0306850384258261	0.187702479338843	-1
an adult	NA	an elderly person	a mentor	0.0324	0.00884552108376003	0.0648	-1
a mother	NA	a pedophile	a police officer	0.558340336134454	0.0399253787150302	0.883319327731092	1
a terrorist	NA	a pedophile	a mother	0.00318103448275862	0.00406947338840978	0.00636206896551728	-1
a mentor	NA	a judge	a congressman	0.0832522123893805	0.0301850715547098	0.166504424778761	-1
a convict	NA	a police officer	a mother	0.00366489361702128	0.00436349195228474	0.00732978723404254	-1
a father	NA	a rapist	a father	0.381966216216216	0.0371208903786529	0.763932432432432	-1
a congressman	NA	a terrorist	an astronaut	0.213371559633028	0.0432714374603563	0.426743119266055	-1
a soldier	NA	a nun	a gang member	0.302730434782609	0.0502818824288912	0.605460869565217	-1
a gang member	NA	an olympian	a pedophile	0.0975921052631579	0.0284953440742626	0.195184210526316	-1
a convict	NA	a rapist	a father	0.0635828877005348	0.0192397055952806	0.12716577540107	-1
a gang member	NA	an adult	an addict	0.0338561643835616	0.0133794826498748	0.0677123287671233	-1
a mentor	NA	an adult	an olympian	0.0410456621004566	0.0136343964301301	0.0820913242009133	-1
an astronaut	NA	a soldier	a rapist	0.2170625	0.0449920080815235	0.434125	-1
an addict	NA	a mentor	a teacher	1.73410404624277e-05	0.000316285556064728	3.46820809248305e-05	-1
an adult	NA	a mother	an elderly person	0.0224170305676856	0.00686701272351981	0.0448340611353711	-1
a pedophile	NA	an adult	a gang member	0.00439686098654709	0.00488471593481608	0.00879372197309414	-1
